,election_year,pc_name,pc_no,electors,male_electors,female_electors,booths,votes_polled,male_voters,female_voters
516,2014,Udaipur,19,"Electors: 14,90,244","Male Electors: 7,98,910","Female Electors: 6,91,334","Total Votes Polled: 10,41,758 (69.9%)","Valid Votes: 10,31,280 (69.2%)","Total Male Voters: 5,57,757","Female Voters: 4,84,001"
517,2014,Udhampur,5,"Electors: 13,87,295","Male Electors: 6,79,286","Female Electors: 7,08,009","Total Votes Polled: 10,34,108 (74.5%)","Valid Votes: 10,26,280 (74.0%)","Total Male Voters: 5,11,470","Female Voters: 5,22,638"
518,2014,Udupi Chikmagalur,15,"Electors: 14,28,445","Male Electors: 7,68,123","Female Electors: 6,60,322","Total Votes Polled: 8,58,920 (60.1%)","Valid Votes: 8,52,749 (59.7%)","Total Male Voters: 4,33,926","Female Voters: 4,24,994"
519,2014,Ujiarpur,22,"Electors: 15,25,481","Male Electors: 7,90,889","Female Electors: 7,34,592","Total Votes Polled: 10,16,405 (66.6%)","Valid Votes: 10,04,118 (65.8%)","Total Male Voters: 5,71,525","Female Voters: 4,44,880"
520,2014,Ujjain,22,"Electors: 14,48,632","Male Electors: 7,61,951","Female Electors: 6,86,681","Total Votes Polled: 11,86,027 (81.9%)","Valid Votes: 11,77,750 (81.3%)","Total Male Voters: 6,28,832","Female Voters: 5,57,195"
521,2014,Uluberia,26,"Electors: 21,64,392","Male Electors: 11,94,396","Female Electors: 9,69,996","Total Votes Polled: 12,01,603 (55.5%)","Valid Votes: 11,96,977 (55.3%)","Total Male Voters: 6,74,580","Female Voters: 5,27,023"
522,2014,Unnao,33,"Electors: 14,50,599","Male Electors: 7,42,865","Female Electors: 7,07,734","Total Votes Polled: 10,01,038 (69.0%)","Valid Votes: 9,84,761 (67.9%)","Total Male Voters: 5,21,541","Female Voters: 4,79,497"
523,2014,Uttara Kannada,12,"Electors: 11,82,504","Male Electors: 5,61,168","Female Electors: 6,21,336","Total Votes Polled: 9,59,342 (81.1%)","Valid Votes: 9,53,235 (80.6%)","Total Male Voters: 4,37,556","Female Voters: 5,21,786"
524,2014,Vadakara,3,"Electors: 16,38,321","Male Electors: 8,49,077","Female Electors: 7,89,244","Total Votes Polled: 11,61,577 (70.9%)","Valid Votes: 11,43,524 (69.8%)","Total Male Voters: 6,25,045","Female Voters: 5,36,532"
525,2014,Vadodara,20,"Electors: 15,87,202","Male Electors: 8,54,781","Female Electors: 7,32,421","Total Votes Polled: 9,25,937 (58.3%)","Valid Votes: 9,19,877 (58.0%)","Total Male Voters: 4,82,598","Female Voters: 4,43,339"
526,2014,Vaishali,16,"Electors: 14,56,576","Male Electors: 7,86,297","Female Electors: 6,70,279","Total Votes Polled: 9,00,114 (61.8%)","Valid Votes: 8,84,599 (60.7%)","Total Male Voters: 4,84,621","Female Voters: 4,15,493"
527,2014,Valmiki Nagar,1,"Electors: 15,12,061","Male Electors: 7,75,073","Female Electors: 7,36,988","Total Votes Polled: 11,22,203 (74.2%)","Valid Votes: 10,95,597 (72.5%)","Total Male Voters: 5,82,311","Female Voters: 5,39,892"
528,2014,Valsad,26,"Electors: 17,67,486","Male Electors: 9,86,224","Female Electors: 7,81,262","Total Votes Polled: 10,30,685 (58.3%)","Valid Votes: 10,28,634 (58.2%)","Total Male Voters: 5,94,293","Female Voters: 4,36,392"
529,2014,Varanasi,77,"Electors: 13,12,251","Male Electors: 6,52,064","Female Electors: 6,60,187","Total Votes Polled: 9,74,770 (74.3%)","Valid Votes: 9,67,670 (73.7%)","Total Male Voters: 4,83,973","Female Voters: 4,90,797"
530,2014,Vellore,8,"Electors: 16,34,370","Male Electors: 8,72,410","Female Electors: 7,61,960","Total Votes Polled: 10,73,473 (65.7%)","Valid Votes: 10,62,855 (65.0%)","Total Male Voters: 6,21,326","Female Voters: 4,52,147"
531,2014,Vidisha,18,"Electors: 15,64,513","Male Electors: 7,81,156","Female Electors: 7,83,357","Total Votes Polled: 11,95,075 (76.4%)","Valid Votes: 11,89,785 (76.0%)","Total Male Voters: 6,02,198","Female Voters: 5,92,877"
532,2014,Vijayawada,29,"Electors: 13,87,007","Male Electors: 6,94,932","Female Electors: 6,92,075","Total Votes Polled: 10,67,641 (77.0%)","Valid Votes: 10,56,201 (76.1%)","Total Male Voters: 5,37,023","Female Voters: 5,30,618"
533,2014,Viluppuram,13,"Electors: 13,50,495","Male Electors: 6,69,589","Female Electors: 6,80,906","Total Votes Polled: 10,10,930 (74.9%)","Valid Votes: 9,98,705 (74.0%)","Total Male Voters: 4,97,074","Female Voters: 5,13,856"
534,2014,Virudhunagar,34,"Electors: 17,23,037","Male Electors: 8,75,187","Female Electors: 8,47,850","Total Votes Polled: 11,63,558 (67.5%)","Valid Votes: 11,56,229 (67.1%)","Total Male Voters: 5,85,270","Female Voters: 5,78,288"
535,2014,Visakhapatnam,21,"Electors: 14,04,127","Male Electors: 7,00,837","Female Electors: 7,03,290","Total Votes Polled: 11,20,316 (79.8%)","Valid Votes: 11,13,788 (79.3%)","Total Male Voters: 5,55,005","Female Voters: 5,65,311"
536,2014,Vizianagaram,20,"Electors: 15,37,781","Male Electors: 7,71,756","Female Electors: 7,66,025","Total Votes Polled: 11,74,631 (76.4%)","Valid Votes: 11,60,597 (75.5%)","Total Male Voters: 5,92,484","Female Voters: 5,82,147"
537,2014,Warangal,15,"Electors: 15,64,553","Male Electors: 8,17,514","Female Electors: 7,47,039","Total Votes Polled: 10,13,445 (64.8%)","Valid Votes: 10,10,102 (64.6%)","Total Male Voters: 5,54,658","Female Voters: 4,58,787"
538,2014,Wardha,8,"Electors: 12,49,420","Male Electors: 6,14,822","Female Electors: 6,34,598","Total Votes Polled: 9,15,006 (73.2%)","Valid Votes: 9,04,271 (72.4%)","Total Male Voters: 4,54,300","Female Voters: 4,60,706"
539,2014,Wayanad,4,"Electors: 20,39,410","Male Electors: 11,08,886","Female Electors: 9,30,524","Total Votes Polled: 13,47,971 (66.1%)","Valid Votes: 13,40,039 (65.7%)","Total Male Voters: 7,43,406","Female Voters: 6,04,565"
540,2014,West Delhi,6,"Electors: 17,43,498","Male Electors: 9,16,049","Female Electors: 8,27,449","Total Votes Polled: 10,32,949 (59.3%)","Valid Votes: 10,27,366 (58.9%)","Total Male Voters: 5,85,785","Female Voters: 4,47,164"
541,2014,Yavatmal-Washim,14,"Electors: 14,45,246","Male Electors: 7,17,811","Female Electors: 7,27,435","Total Votes Polled: 10,94,806 (75.8%)","Valid Votes: 10,83,616 (75.0%)","Total Male Voters: 5,46,746","Female Voters: 5,48,060"
0,2019,Adilabad,1,"Electors: 13,82,837","Male Electors: 6,82,198","Female Electors: 7,00,431","Total Votes Polled: 10,63,730 (77.9%)","Valid Votes: 10,50,694 (76.0%)","Margin: 58,560 (5.5%)","NOTA Votes: 13,036 (0.9%)"
1,2019,Agra,18,"Electors: 18,66,262","Male Electors: 10,22,316","Female Electors: 8,43,855","Total Votes Polled: 11,45,323 (61.7%)","Valid Votes: 11,39,506 (61.1%)","Margin: 211,546 (18.5%)","NOTA Votes: 5,817 (0.3%)"
2,2019,Ahmadnagar,37,"Electors: 17,93,677","Male Electors: 9,41,405","Female Electors: 8,52,193","Total Votes Polled: 12,03,797 (67.3%)","Valid Votes: 11,99,725 (66.9%)","Margin: 281,474 (23.4%)","NOTA Votes: 4,072 (0.2%)"
3,2019,Ahmedabad East,7,"Electors: 17,13,598","Male Electors: 9,04,838","Female Electors: 8,08,701","Total Votes Polled: 11,16,367 (65.7%)","Valid Votes: 11,07,359 (64.6%)","Margin: 434,330 (38.9%)","NOTA Votes: 9,008 (0.5%)"
4,2019,Ahmedabad West,8,"Electors: 15,80,673","Male Electors: 8,20,198","Female Electors: 7,60,455","Total Votes Polled: 9,97,024 (64.0%)","Valid Votes: 9,82,305 (62.1%)","Margin: 321,546 (32.3%)","NOTA Votes: 14,719 (0.9%)"
5,2019,Ajmer,13,"Electors: 18,44,532","Male Electors: 9,40,695","Female Electors: 9,03,826","Total Votes Polled: 12,62,214 (69.0%)","Valid Votes: 12,52,636 (67.9%)","Margin: 416,424 (33.0%)","NOTA Votes: 9,578 (0.5%)"
6,2019,Akbarpur,44,"Electors: 17,14,490","Male Electors: 9,38,163","Female Electors: 7,76,225","Total Votes Polled: 10,25,314 (60.3%)","Valid Votes: 10,17,320 (59.3%)","Margin: 275,142 (26.8%)","NOTA Votes: 7,994 (0.5%)"
7,2019,Akola,6,"Electors: 17,57,645","Male Electors: 9,16,907","Female Electors: 8,40,700","Total Votes Polled: 11,19,440 (64.2%)","Valid Votes: 11,10,574 (63.2%)","Margin: 275,596 (24.6%)","NOTA Votes: 8,866 (0.5%)"
8,2019,Alappuzha,15,"Electors: 12,98,061","Male Electors: 6,25,218","Female Electors: 6,72,843","Total Votes Polled: 10,88,728 (84.3%)","Valid Votes: 10,82,624 (83.4%)","Margin: 10,474 (1.0%)","NOTA Votes: 6,104 (0.5%)"
9,2019,Alathur,9,"Electors: 12,19,063","Male Electors: 5,96,338","Female Electors: 6,22,724","Total Votes Polled: 10,18,743 (84.2%)","Valid Votes: 10,11,021 (82.9%)","Margin: 158,968 (15.6%)","NOTA Votes: 7,722 (0.6%)"
10,2019,Aligarh,15,"Electors: 18,47,005","Male Electors: 9,91,883","Female Electors: 8,54,984","Total Votes Polled: 11,63,184 (63.3%)","Valid Votes: 11,56,916 (62.6%)","Margin: 229,261 (19.7%)","NOTA Votes: 6,268 (0.3%)"
11,2019,Alipurduars,2,"Electors: 15,27,563","Male Electors: 7,58,852","Female Electors: 7,68,670","Total Votes Polled: 13,80,217 (91.7%)","Valid Votes: 13,59,042 (89.0%)","Margin: 243,989 (17.7%)","NOTA Votes: 21,175 (1.4%)"
12,2019,Allahabad,52,"Electors: 16,79,883","Male Electors: 9,22,284","Female Electors: 7,57,417","Total Votes Polled: 8,89,056 (53.4%)","Valid Votes: 8,81,431 (52.5%)","Margin: 184,275 (20.7%)","NOTA Votes: 7,625 (0.5%)"
13,2019,Almora,3,"Electors: 12,87,611","Male Electors: 6,54,859","Female Electors: 6,32,746","Total Votes Polled: 6,94,472 (55.1%)","Valid Votes: 6,78,967 (52.7%)","Margin: 232,986 (33.5%)","NOTA Votes: 15,505 (1.2%)"
14,2019,Alwar,8,"Electors: 20,59,180","Male Electors: 10,86,464","Female Electors: 9,72,709","Total Votes Polled: 12,65,674 (61.7%)","Valid Votes: 12,60,289 (61.2%)","Margin: 329,971 (26.1%)","NOTA Votes: 5,385 (0.3%)"
15,2019,Amalapuram,7,"Electors: 11,56,280","Male Electors: 5,83,080","Female Electors: 5,73,159","Total Votes Polled: 12,32,895 (108.1%)","Valid Votes: 12,16,427 (105.2%)","Margin: 39,795 (3.2%)","NOTA Votes: 16,468 (1.4%)"
16,2019,Ambala,1,"Electors: 17,57,524","Male Electors: 9,38,972","Female Electors: 8,18,549","Total Votes Polled: 13,16,235 (75.3%)","Valid Votes: 13,08,292 (74.4%)","Margin: 342,345 (26.0%)","NOTA Votes: 7,943 (0.5%)"
17,2019,Ambedkar Nagar,55,"Electors: 17,44,287","Male Electors: 9,38,958","Female Electors: 8,05,275","Total Votes Polled: 10,90,152 (63.2%)","Valid Votes: 10,78,808 (61.8%)","Margin: 95,880 (8.8%)","NOTA Votes: 11,344 (0.7%)"
18,2019,Amethi,37,"Electors: 17,03,510","Male Electors: 9,07,262","Female Electors: 7,96,114","Total Votes Polled: 9,42,453 (55.6%)","Valid Votes: 9,38,513 (55.1%)","Margin: 55,120 (5.8%)","NOTA Votes: 3,940 (0.2%)"
19,2019,Amravati,7,"Electors: 17,52,097","Male Electors: 9,07,100","Female Electors: 8,44,953","Total Votes Polled: 11,12,385 (63.8%)","Valid Votes: 11,07,063 (63.2%)","Margin: 36,951 (3.3%)","NOTA Votes: 5,322 (0.3%)"
20,2019,Amreli,14,"Electors: 16,02,346","Male Electors: 8,32,457","Female Electors: 7,69,876","Total Votes Polled: 9,09,167 (57.8%)","Valid Votes: 8,91,600 (55.6%)","Margin: 201,431 (22.2%)","NOTA Votes: 17,567 (1.1%)"
21,2019,Amritsar,2,"Electors: 14,68,972","Male Electors: 7,78,608","Female Electors: 6,90,313","Total Votes Polled: 8,59,513 (59.1%)","Valid Votes: 8,50,750 (57.9%)","Margin: 99,626 (11.6%)","NOTA Votes: 8,763 (0.6%)"
22,2019,Amroha,9,"Electors: 15,96,897","Male Electors: 8,53,522","Female Electors: 7,43,277","Total Votes Polled: 11,69,182 (73.6%)","Valid Votes: 11,62,565 (72.8%)","Margin: 63,248 (5.4%)","NOTA Votes: 6,617 (0.4%)"
23,2019,Anakapalli,5,"Electors: 13,97,335","Male Electors: 6,87,838","Female Electors: 7,09,438","Total Votes Polled: 12,38,491 (91.1%)","Valid Votes: 12,03,594 (86.1%)","Margin: 89,192 (7.2%)","NOTA Votes: 34,897 (2.5%)"
24,2019,Anand,16,"Electors: 16,14,307","Male Electors: 8,35,404","Female Electors: 7,78,836","Total Votes Polled: 11,08,661 (69.8%)","Valid Votes: 10,90,269 (67.5%)","Margin: 197,718 (17.8%)","NOTA Votes: 18,392 (1.1%)"
25,2019,Anandpur Sahib,6,"Electors: 16,48,822","Male Electors: 8,61,471","Female Electors: 7,87,314","Total Votes Polled: 10,81,727 (66.7%)","Valid Votes: 10,64,592 (64.6%)","Margin: 46,884 (4.3%)","NOTA Votes: 17,135 (1.0%)"
26,2019,Anantapur,19,"Electors: 14,89,758","Male Electors: 7,47,708","Female Electors: 7,41,911","Total Votes Polled: 13,42,306 (91.2%)","Valid Votes: 13,25,840 (89.0%)","Margin: 141,428 (10.5%)","NOTA Votes: 16,466 (1.1%)"
27,2019,Anantnag,3,"Electors: 13,01,023","Male Electors: 6,84,820","Female Electors: 6,16,203","Total Votes Polled: 1,24,896 (9.7%)","Valid Votes: 1,23,959 (9.5%)","Margin: 6,676 (5.3%)",NOTA Votes: 937 (0.1%)
28,2019,Andaman And Nicobar Islands,1,"Electors: 2,69,360","Male Electors: 1,42,782","Female Electors: 1,26,578","Total Votes Polled: 2,07,296 (77.5%)","Valid Votes: 2,05,884 (76.4%)","Margin: 1,407 (0.7%)","NOTA Votes: 1,412 (0.5%)"
29,2019,Aonla,24,"Electors: 17,50,190","Male Electors: 9,60,367","Female Electors: 7,89,774","Total Votes Polled: 10,52,795 (60.7%)","Valid Votes: 10,43,597 (59.6%)","Margin: 113,743 (10.8%)","NOTA Votes: 9,198 (0.5%)"
30,2019,Arakkonam,7,"Electors: 14,61,110","Male Electors: 7,15,882","Female Electors: 7,45,161","Total Votes Polled: 11,78,060 (81.5%)","Valid Votes: 11,65,881 (79.8%)","Margin: 328,956 (27.9%)","NOTA Votes: 12,179 (0.8%)"
31,2019,Arambagh,29,"Electors: 16,31,133","Male Electors: 8,28,151","Female Electors: 8,02,961","Total Votes Polled: 14,71,981 (91.5%)","Valid Votes: 14,51,486 (89.0%)","Margin: 1,142 (0.1%)","NOTA Votes: 20,495 (1.3%)"
32,2019,Arani,12,"Electors: 14,07,725","Male Electors: 6,98,148","Female Electors: 7,09,513","Total Votes Polled: 11,43,907 (82.5%)","Valid Votes: 11,26,986 (80.1%)","Margin: 230,806 (20.2%)","NOTA Votes: 16,921 (1.2%)"
33,2019,Araria,9,"Electors: 14,69,717","Male Electors: 7,73,871","Female Electors: 6,95,784","Total Votes Polled: 11,69,630 (81.0%)","Valid Votes: 11,49,012 (78.2%)","Margin: 137,241 (11.7%)","NOTA Votes: 20,618 (1.4%)"
34,2019,Arrah,32,"Electors: 20,55,316","Male Electors: 11,25,328","Female Electors: 9,29,835","Total Votes Polled: 10,80,684 (53.6%)","Valid Votes: 10,58,859 (51.5%)","Margin: 147,285 (13.6%)","NOTA Votes: 21,825 (1.1%)"
35,2019,Aruku,1,"Electors: 13,58,657","Male Electors: 6,63,150","Female Electors: 6,95,413","Total Votes Polled: 10,74,538 (82.6%)","Valid Votes: 10,26,561 (75.6%)","Margin: 224,089 (20.9%)","NOTA Votes: 47,977 (3.5%)"
36,2019,Arunachal East,2,"Electors: 3,35,682","Male Electors: 1,70,577","Female Electors: 1,65,097","Total Votes Polled: 2,93,781 (89.2%)","Valid Votes: 2,88,206 (85.9%)","Margin: 69,948 (23.8%)","NOTA Votes: 5,575 (1.7%)"
37,2019,Arunachal West,1,"Electors: 4,58,680","Male Electors: 2,22,095","Female Electors: 2,36,582","Total Votes Polled: 3,58,310 (78.5%)","Valid Votes: 3,56,421 (77.7%)","Margin: 174,843 (48.8%)","NOTA Votes: 1,889 (0.4%)"
38,2019,Asansol,40,"Electors: 17,70,467","Male Electors: 9,23,797","Female Electors: 8,46,629","Total Votes Polled: 12,38,135 (70.8%)","Valid Votes: 12,23,688 (69.1%)","Margin: 197,637 (16.0%)","NOTA Votes: 14,447 (0.8%)"
39,2019,Aska,19,"Electors: 14,94,153","Male Electors: 7,95,632","Female Electors: 6,98,470","Total Votes Polled: 10,13,862 (69.0%)","Valid Votes: 9,96,518 (66.7%)","Margin: 204,707 (20.2%)","NOTA Votes: 17,344 (1.2%)"
40,2019,Attingal,19,"Electors: 13,13,675","Male Electors: 6,11,601","Female Electors: 7,02,070","Total Votes Polled: 10,04,888 (76.9%)","Valid Votes: 9,99,203 (76.1%)","Margin: 38,247 (3.8%)","NOTA Votes: 5,685 (0.4%)"
41,2019,Aurangabad,19,"Electors: 17,62,823","Male Electors: 9,31,190","Female Electors: 8,31,615","Total Votes Polled: 11,98,221 (68.3%)","Valid Votes: 11,93,292 (67.7%)","Margin: 4,492 (0.4%)","NOTA Votes: 4,929 (0.3%)"
42,2019,Aurangabad,37,"Electors: 17,37,821","Male Electors: 9,15,930","Female Electors: 8,21,793","Total Votes Polled: 9,41,595 (55.5%)","Valid Votes: 9,18,963 (52.9%)","Margin: 72,607 (7.7%)","NOTA Votes: 22,632 (1.3%)"
43,2019,Autonomous District,3,"Electors: 7,61,744","Male Electors: 3,88,442","Female Electors: 3,73,290","Total Votes Polled: 6,17,735 (82.2%)","Valid Votes: 6,09,541 (80.0%)","Margin: 239,626 (38.8%)","NOTA Votes: 8,194 (1.1%)"
44,2019,Azamgarh,69,"Electors: 17,73,820","Male Electors: 9,79,546","Female Electors: 7,94,203","Total Votes Polled: 10,29,112 (58.4%)","Valid Votes: 10,21,857 (57.6%)","Margin: 259,874 (25.3%)","NOTA Votes: 7,255 (0.4%)"
45,2019,Badaun,23,"Electors: 21,99,914","Male Electors: 11,99,584","Female Electors: 10,00,244","Total Votes Polled: 10,81,108 (49.5%)","Valid Votes: 10,72,502 (48.8%)","Margin: 18,454 (1.7%)","NOTA Votes: 8,606 (0.4%)"
46,2019,Bagalkot,3,"Electors: 16,88,394","Male Electors: 8,45,383","Female Electors: 8,42,923","Total Votes Polled: 12,04,613 (72.0%)","Valid Votes: 11,93,285 (70.7%)","Margin: 168,187 (14.0%)","NOTA Votes: 11,328 (0.7%)"
47,2019,Baghpat,11,"Electors: 15,58,020","Male Electors: 8,66,355","Female Electors: 6,91,574","Total Votes Polled: 10,44,894 (67.4%)","Valid Votes: 10,39,853 (66.7%)","Margin: 23,502 (2.2%)","NOTA Votes: 5,041 (0.3%)"
48,2019,Baharampur,10,"Electors: 17,46,812","Male Electors: 8,94,490","Female Electors: 8,52,271","Total Votes Polled: 12,99,997 (75.2%)","Valid Votes: 12,85,911 (73.6%)","Margin: 80,696 (6.2%)","NOTA Votes: 14,086 (0.8%)"
49,2019,Bahraich,56,"Electors: 16,86,646","Male Electors: 9,00,493","Female Electors: 7,86,038","Total Votes Polled: 9,89,848 (59.5%)","Valid Votes: 9,76,659 (57.9%)","Margin: 128,752 (13.0%)","NOTA Votes: 13,189 (0.8%)"
50,2019,Balaghat,15,"Electors: 17,25,505","Male Electors: 8,64,979","Female Electors: 8,60,509","Total Votes Polled: 13,72,018 (79.8%)","Valid Votes: 13,67,776 (79.3%)","Margin: 242,066 (17.6%)","NOTA Votes: 4,242 (0.2%)"
51,2019,Balasore,6,"Electors: 14,71,650","Male Electors: 7,58,284","Female Electors: 7,13,297","Total Votes Polled: 11,57,871 (79.2%)","Valid Votes: 11,50,435 (78.2%)","Margin: 12,956 (1.1%)","NOTA Votes: 7,436 (0.5%)"
52,2019,Ballia,72,"Electors: 17,92,821","Male Electors: 9,86,057","Female Electors: 8,06,713","Total Votes Polled: 9,89,732 (55.7%)","Valid Votes: 9,80,117 (54.7%)","Margin: 15,519 (1.6%)","NOTA Votes: 9,615 (0.5%)"
53,2019,Balurghat,6,"Electors: 15,43,162","Male Electors: 7,87,237","Female Electors: 7,55,845","Total Votes Polled: 11,97,849 (78.5%)","Valid Votes: 11,84,435 (76.8%)","Margin: 33,293 (2.8%)","NOTA Votes: 13,414 (0.9%)"
54,2019,Banaskantha,2,"Electors: 15,12,076","Male Electors: 7,94,959","Female Electors: 7,17,110","Total Votes Polled: 11,02,081 (73.7%)","Valid Votes: 10,89,353 (72.0%)","Margin: 368,296 (33.4%)","NOTA Votes: 12,728 (0.8%)"
55,2019,Banda,48,"Electors: 16,59,357","Male Electors: 9,09,518","Female Electors: 7,49,767","Total Votes Polled: 10,34,549 (63.5%)","Valid Votes: 10,15,299 (61.2%)","Margin: 58,938 (5.7%)","NOTA Votes: 19,250 (1.2%)"
56,2019,Bangalore Cent,25,"Electors: 21,65,307","Male Electors: 11,27,262","Female Electors: 10,37,661","Total Votes Polled: 11,97,234 (55.8%)","Valid Votes: 11,86,474 (54.8%)","Margin: 70,968 (5.9%)","NOTA Votes: 10,760 (0.5%)"
57,2019,Bangalore Nort,24,"Electors: 28,19,424","Male Electors: 14,69,645","Female Electors: 13,49,278","Total Votes Polled: 15,59,459 (55.7%)","Valid Votes: 15,47,827 (54.9%)","Margin: 147,518 (9.5%)","NOTA Votes: 11,632 (0.4%)"
58,2019,Bangalore Rura,23,"Electors: 16,01,076","Male Electors: 8,42,887","Female Electors: 7,57,909","Total Votes Polled: 16,21,906 (102.1%)","Valid Votes: 16,09,452 (100.5%)","Margin: 206,870 (12.8%)","NOTA Votes: 12,454 (0.8%)"
59,2019,Bangalore Sout,26,"Electors: 21,75,375","Male Electors: 11,34,757","Female Electors: 10,40,275","Total Votes Polled: 11,88,491 (55.1%)","Valid Votes: 11,78,553 (54.2%)","Margin: 331,192 (27.9%)","NOTA Votes: 9,938 (0.5%)"
60,2019,Bangaon,14,"Electors: 16,18,541","Male Electors: 8,13,385","Female Electors: 8,05,122","Total Votes Polled: 14,07,758 (87.4%)","Valid Votes: 14,00,228 (86.5%)","Margin: 111,594 (7.9%)","NOTA Votes: 7,530 (0.5%)"
61,2019,Banka,27,"Electors: 16,87,940","Male Electors: 8,96,329","Female Electors: 7,91,591","Total Votes Polled: 9,95,806 (59.4%)","Valid Votes: 9,89,181 (58.6%)","Margin: 200,532 (20.1%)","NOTA Votes: 6,625 (0.4%)"
62,2019,Bankura,36,"Electors: 17,70,248","Male Electors: 8,97,910","Female Electors: 8,72,321","Total Votes Polled: 13,71,855 (78.3%)","Valid Votes: 13,57,836 (76.7%)","Margin: 174,333 (12.7%)","NOTA Votes: 14,019 (0.8%)"
63,2019,Bansgaon,67,"Electors: 17,48,683","Male Electors: 9,67,127","Female Electors: 7,81,484","Total Votes Polled: 9,69,136 (56.2%)","Valid Votes: 9,55,043 (54.6%)","Margin: 153,468 (15.8%)","NOTA Votes: 14,093 (0.8%)"
64,2019,Banswara,20,"Electors: 19,20,325","Male Electors: 9,70,050","Female Electors: 9,50,263","Total Votes Polled: 14,39,671 (76.5%)","Valid Votes: 14,09,709 (73.4%)","Margin: 305,464 (21.2%)","NOTA Votes: 29,962 (1.6%)"
65,2019,Bapatla,15,"Electors: 13,61,646","Male Electors: 6,69,534","Female Electors: 6,92,036","Total Votes Polled: 12,66,492 (94.0%)","Valid Votes: 12,53,274 (92.0%)","Margin: 16,065 (1.3%)","NOTA Votes: 13,218 (1.0%)"
66,2019,Barabanki,53,"Electors: 17,62,832","Male Electors: 9,45,964","Female Electors: 8,16,810","Total Votes Polled: 11,55,341 (66.0%)","Valid Votes: 11,46,556 (65.0%)","Margin: 110,140 (9.5%)","NOTA Votes: 8,785 (0.5%)"
67,2019,Baramati,35,"Electors: 20,25,795","Male Electors: 10,67,408","Female Electors: 9,58,369","Total Votes Polled: 13,04,728 (64.8%)","Valid Votes: 12,96,860 (64.0%)","Margin: 155,774 (11.9%)","NOTA Votes: 7,868 (0.4%)"
68,2019,Baramulla,1,"Electors: 11,90,745","Male Electors: 6,24,008","Female Electors: 5,66,737","Total Votes Polled: 4,55,550 (38.9%)","Valid Votes: 4,47,422 (37.6%)","Margin: 30,233 (6.6%)","NOTA Votes: 8,128 (0.7%)"
69,2019,Barasat,17,"Electors: 18,82,204","Male Electors: 9,43,773","Female Electors: 9,38,373","Total Votes Polled: 13,94,766 (75.1%)","Valid Votes: 13,76,997 (73.2%)","Margin: 109,983 (7.9%)","NOTA Votes: 17,769 (0.9%)"
70,2019,Bardhaman Purb,38,"Electors: 18,36,635","Male Electors: 9,28,113","Female Electors: 9,08,458","Total Votes Polled: 14,39,286 (79.0%)","Valid Votes: 14,28,526 (77.8%)","Margin: 89,311 (6.2%)","NOTA Votes: 10,760 (0.6%)"
71,2019,Bardoli,23,"Electors: 17,79,851","Male Electors: 9,11,262","Female Electors: 8,68,576","Total Votes Polled: 13,48,038 (77.0%)","Valid Votes: 13,25,124 (74.5%)","Margin: 215,447 (16.0%)","NOTA Votes: 22,914 (1.3%)"
72,2019,Bareilly,25,"Electors: 17,60,865","Male Electors: 9,61,116","Female Electors: 7,99,668","Total Votes Polled: 10,68,342 (60.9%)","Valid Votes: 10,64,518 (60.5%)","Margin: 167,282 (15.7%)","NOTA Votes: 3,824 (0.2%)"
73,2019,Bargarh,1,"Electors: 15,30,044","Male Electors: 7,92,486","Female Electors: 7,37,414","Total Votes Polled: 12,47,912 (82.5%)","Valid Votes: 12,33,745 (80.6%)","Margin: 63,939 (5.1%)","NOTA Votes: 14,167 (0.9%)"
74,2019,Barmer,17,"Electors: 23,20,339","Male Electors: 12,32,043","Female Electors: 10,88,285","Total Votes Polled: 14,22,271 (62.1%)","Valid Votes: 14,03,275 (60.5%)","Margin: 323,808 (22.8%)","NOTA Votes: 18,996 (0.8%)"
75,2019,Barpeta,6,"Electors: 14,49,560","Male Electors: 7,49,666","Female Electors: 6,99,886","Total Votes Polled: 14,58,549 (101.3%)","Valid Votes: 14,48,815 (99.9%)","Margin: 140,307 (9.6%)","NOTA Votes: 9,734 (0.7%)"
76,2019,Barrackpore,15,"Electors: 15,51,157","Male Electors: 7,94,020","Female Electors: 7,57,099","Total Votes Polled: 11,04,517 (72.0%)","Valid Votes: 10,91,786 (70.4%)","Margin: 14,857 (1.3%)","NOTA Votes: 12,731 (0.8%)"
77,2019,Basirhat,18,"Electors: 18,33,511","Male Electors: 9,31,246","Female Electors: 9,02,230","Total Votes Polled: 14,33,339 (78.7%)","Valid Votes: 14,24,233 (77.7%)","Margin: 350,369 (24.4%)","NOTA Votes: 9,106 (0.5%)"
78,2019,Bastar,10,"Electors: 13,57,443","Male Electors: 6,53,620","Female Electors: 7,03,779","Total Votes Polled: 9,12,846 (70.3%)","Valid Votes: 8,71,179 (64.2%)","Margin: 38,982 (4.3%)","NOTA Votes: 41,667 (3.1%)"
79,2019,Basti,61,"Electors: 18,39,900","Male Electors: 9,96,941","Female Electors: 8,42,819","Total Votes Polled: 10,54,539 (57.9%)","Valid Votes: 10,44,204 (56.8%)","Margin: 30,354 (2.9%)","NOTA Votes: 10,335 (0.6%)"
