,election_year,pc_name,pc_no,electors,male_electors,female_electors,booths,votes_polled,male_voters,female_voters
2683,2004,Bidar,1,"Electors: 13,55,437","Male Electors: 7,29,667","Female Electors: 6,25,770","Booths: 1,239","Total Votes Polled: 7,05,729 (52.1%)","Total Male Voters: 4,11,357","Female Voters: 2,94,372"
2684,2004,Bijapur,28,"Electors: 19,00,686","Male Electors: 10,17,237","Female Electors: 8,83,449","Booths: 1,982","Total Votes Polled: 10,75,059 (56.6%)","Total Male Voters: 6,25,876","Female Voters: 4,49,183"
2685,2004,Bijnor,1,"Electors: 12,98,849","Male Electors: 7,08,383","Female Electors: 5,90,466","Booths: 1,259","Total Votes Polled: 7,33,925 (56.5%)","Total Male Voters: 4,66,678","Female Voters: 2,67,247"
2686,2004,Bikaner,2,"Electors: 14,11,786","Male Electors: 7,18,155","Female Electors: 6,93,631","Booths: 1,651","Total Votes Polled: 6,21,304 (44.0%)","Total Male Voters: 3,69,267","Female Voters: 2,52,037"
2687,2004,Bikramganj,36,"Electors: 13,69,589","Male Electors: 7,56,698","Female Electors: 6,12,891","Booths: 1,153","Total Votes Polled: 6,41,369 (46.8%)","Total Male Voters: 4,04,629","Female Voters: 2,36,740"
2688,2004,Bilaspur,4,"Electors: 10,29,870","Male Electors: 5,27,046","Female Electors: 5,02,824","Booths: 1,063","Total Votes Polled: 7,21,560 (70.1%)","Total Male Voters: 3,93,377","Female Voters: 3,28,183"
2689,2004,Bilhaur,60,"Electors: 9,76,012","Male Electors: 4,74,981","Female Electors: 5,01,031","Booths: 1,072","Total Votes Polled: 7,45,517 (76.4%)","Total Male Voters: 3,72,376","Female Voters: 3,73,141"
2690,2004,Birbhum,42,"Electors: 10,99,775","Male Electors: 5,61,952","Female Electors: 5,37,823","Booths: 1,221","Total Votes Polled: 7,28,372 (66.2%)","Total Male Voters: 3,90,140","Female Voters: 3,38,232"
2691,2004,Bobbili,3,"Electors: 10,35,012","Male Electors: 5,25,795","Female Electors: 5,09,217","Booths: 1,035","Total Votes Polled: 7,67,695 (74.2%)","Total Male Voters: 4,14,061","Female Voters: 3,53,634"
2692,2004,Bolangir,16,"Electors: 12,39,670","Male Electors: 6,35,322","Female Electors: 6,04,348","Booths: 1,410","Total Votes Polled: 6,80,519 (54.9%)","Total Male Voters: 3,78,928","Female Voters: 3,01,591"
2693,2004,Bolpur,41,"Electors: 12,00,435","Male Electors: 6,61,174","Female Electors: 5,39,261","Booths: 1,115","Total Votes Polled: 5,90,006 (49.2%)","Total Male Voters: 3,79,061","Female Voters: 2,10,945"
2694,2004,Broach,23,"Electors: 12,26,141","Male Electors: 6,65,470","Female Electors: 5,60,671","Booths: 1,168","Total Votes Polled: 6,85,228 (55.9%)","Total Male Voters: 4,03,107","Female Voters: 2,82,121"
2695,2004,Budaun,6,"Electors: 11,96,627","Male Electors: 6,20,708","Female Electors: 5,75,919","Booths: 1,200","Total Votes Polled: 7,60,202 (63.5%)","Total Male Voters: 4,16,243","Female Voters: 3,43,959"
2696,2004,Bulandshahr,74,"Electors: 13,19,778","Male Electors: 6,69,122","Female Electors: 6,50,656","Booths: 1,313","Total Votes Polled: 6,89,966 (52.3%)","Total Male Voters: 3,69,644","Female Voters: 3,20,322"
2697,2004,Buldhana,18,"Electors: 12,21,820","Male Electors: 6,22,341","Female Electors: 5,99,479","Booths: 1,257","Total Votes Polled: 9,94,003 (81.4%)","Total Male Voters: 5,26,796","Female Voters: 4,67,207"
2698,2004,Bulsar,26,"Electors: 12,22,441","Male Electors: 6,78,823","Female Electors: 5,43,618","Booths: 1,210","Total Votes Polled: 6,49,116 (53.1%)","Total Male Voters: 4,22,385","Female Voters: 2,26,731"
2699,2004,Burdwan,39,"Electors: 8,03,853","Male Electors: 4,63,604","Female Electors: 3,40,249",Booths: 716,"Total Votes Polled: 5,67,774 (70.6%)","Total Male Voters: 3,35,633","Female Voters: 2,32,141"
2700,2004,Buxar,34,"Electors: 6,09,204","Male Electors: 3,76,542","Female Electors: 2,32,662",Booths: 492,"Total Votes Polled: 3,59,642 (59.0%)","Total Male Voters: 2,25,180","Female Voters: 1,34,462"
2701,2004,Calcutta North East,22,"Electors: 10,96,709","Male Electors: 5,93,299","Female Electors: 5,03,410","Booths: 1,077","Total Votes Polled: 7,70,828 (70.3%)","Total Male Voters: 4,23,849","Female Voters: 3,46,979"
2702,2004,Calcutta North West,21,"Electors: 11,10,149","Male Electors: 5,40,957","Female Electors: 5,69,192","Booths: 1,018","Total Votes Polled: 7,79,220 (70.2%)","Total Male Voters: 4,01,344","Female Voters: 3,77,876"
2703,2004,Calcutta South,23,"Electors: 10,88,892","Male Electors: 5,22,202","Female Electors: 5,66,690","Booths: 1,006","Total Votes Polled: 8,58,386 (78.8%)","Total Male Voters: 4,18,202","Female Voters: 4,40,184"
2704,2004,Calicut,4,"Electors: 14,84,115","Male Electors: 8,18,941","Female Electors: 6,65,174","Booths: 1,373","Total Votes Polled: 5,55,332 (37.4%)","Total Male Voters: 3,48,289","Female Voters: 2,07,043"
2705,2004,Cannanore,2,"Electors: 11,89,973","Male Electors: 6,03,202","Female Electors: 5,86,771","Booths: 1,261","Total Votes Polled: 8,52,745 (71.7%)","Total Male Voters: 4,47,813","Female Voters: 4,04,932"
2706,2004,Chail,53,"Electors: 15,80,853","Male Electors: 8,69,606","Female Electors: 7,11,247","Booths: 1,407","Total Votes Polled: 7,04,386 (44.6%)","Total Male Voters: 4,35,452","Female Voters: 2,68,934"
2707,2004,Chamarajanagar,15,"Electors: 5,27,684","Male Electors: 2,92,438","Female Electors: 2,35,246",Booths: 409,"Total Votes Polled: 2,69,818 (51.1%)","Total Male Voters: 1,51,932","Female Voters: 1,17,886"
2708,2004,Chandauli,47,"Electors: 3,37,462","Male Electors: 1,85,157","Female Electors: 1,52,305",Booths: 412,"Total Votes Polled: 1,79,003 (53.0%)","Total Male Voters: 1,06,325","Female Voters: 72,678"
2709,2004,Chandigarh,1,"Electors: 13,29,746","Male Electors: 6,90,511","Female Electors: 6,39,235","Booths: 1,432","Total Votes Polled: 8,40,271 (63.2%)","Total Male Voters: 4,59,199","Female Voters: 3,81,072"
2710,2004,Chandni Chowk,5,"Electors: 11,64,917","Male Electors: 6,22,400","Female Electors: 5,42,517","Booths: 1,157","Total Votes Polled: 4,46,031 (38.3%)","Total Male Voters: 2,66,722","Female Voters: 1,79,309"
2711,2004,Chandrapur,26,"Electors: 9,78,364","Male Electors: 5,15,592","Female Electors: 4,62,772","Booths: 1,010","Total Votes Polled: 4,35,488 (44.5%)","Total Male Voters: 2,66,497","Female Voters: 1,68,991"
2712,2004,Chapra,7,"Electors: 11,67,736","Male Electors: 5,71,050","Female Electors: 5,96,686","Booths: 1,181","Total Votes Polled: 7,57,406 (64.9%)","Total Male Voters: 4,00,709","Female Voters: 3,56,697"
2713,2004,Chatra,4,"Electors: 11,45,107","Male Electors: 5,89,756","Female Electors: 5,55,351","Booths: 1,335","Total Votes Polled: 7,52,439 (65.7%)","Total Male Voters: 4,21,169","Female Voters: 3,31,270"
2714,2004,Chengalpattu,5,"Electors: 10,65,416","Male Electors: 5,46,611","Female Electors: 5,18,805","Booths: 1,226","Total Votes Polled: 5,56,493 (52.2%)","Total Male Voters: 3,10,496","Female Voters: 2,45,997"
2715,2004,Chhindwara,16,"Electors: 11,25,487","Male Electors: 5,52,578","Female Electors: 5,72,909","Booths: 1,115","Total Votes Polled: 7,41,925 (65.9%)","Total Male Voters: 3,91,650","Female Voters: 3,50,275"
2716,2004,Chhota Udaipur,21,"Electors: 13,14,311","Male Electors: 6,69,455","Female Electors: 6,44,856","Booths: 1,407","Total Votes Polled: 9,29,379 (70.7%)","Total Male Voters: 4,85,593","Female Voters: 4,43,786"
2717,2004,Chidambaram,12,"Electors: 11,84,275","Male Electors: 6,01,433","Female Electors: 5,82,842","Booths: 1,105","Total Votes Polled: 8,36,452 (70.6%)","Total Male Voters: 4,41,051","Female Voters: 3,95,401"
2718,2004,Chikballapur,9,"Electors: 11,21,327","Male Electors: 5,58,434","Female Electors: 5,62,893","Booths: 1,246","Total Votes Polled: 8,17,048 (72.9%)","Total Male Voters: 4,16,589","Female Voters: 4,00,459"
2719,2004,Chikkodi,26,"Electors: 11,13,832","Male Electors: 5,72,972","Female Electors: 5,40,860","Booths: 1,239","Total Votes Polled: 7,74,672 (69.6%)","Total Male Voters: 4,20,832","Female Voters: 3,53,840"
2720,2004,Chikmagalur,20,"Electors: 10,20,604","Male Electors: 4,71,620","Female Electors: 5,48,984","Booths: 1,046","Total Votes Polled: 6,68,280 (65.5%)","Total Male Voters: 3,20,341","Female Voters: 3,47,939"
2721,2004,Chimur,25,"Electors: 13,16,427","Male Electors: 6,65,970","Female Electors: 6,50,457","Booths: 1,422","Total Votes Polled: 9,17,046 (69.7%)","Total Male Voters: 4,79,064","Female Voters: 4,37,982"
2722,2004,Chirayinkil,19,"Electors: 11,70,325","Male Electors: 5,77,837","Female Electors: 5,92,488","Booths: 1,276","Total Votes Polled: 8,74,425 (74.7%)","Total Male Voters: 4,45,882","Female Voters: 4,28,543"
2723,2004,Chitradurga,7,"Electors: 13,85,950","Male Electors: 7,09,904","Female Electors: 6,76,046","Booths: 1,421","Total Votes Polled: 6,70,995 (48.4%)","Total Male Voters: 3,92,555","Female Voters: 2,78,440"
2724,2004,Chittoor,21,"Electors: 13,71,821","Male Electors: 7,15,459","Female Electors: 6,56,362","Booths: 1,451","Total Votes Polled: 8,32,555 (60.7%)","Total Male Voters: 4,34,425","Female Voters: 3,98,130"
2725,2004,Chittorgarh,19,"Electors: 15,84,223","Male Electors: 7,96,722","Female Electors: 7,87,501","Booths: 1,417","Total Votes Polled: 8,77,688 (55.4%)","Total Male Voters: 4,84,479","Female Voters: 3,93,209"
2726,2004,Churu,3,"Electors: 10,81,102","Male Electors: 5,51,761","Female Electors: 5,29,341","Booths: 1,201","Total Votes Polled: 9,21,634 (85.3%)","Total Male Voters: 4,72,421","Female Voters: 4,49,213"
2727,2004,Coimbatore,20,"Electors: 11,48,934","Male Electors: 5,97,710","Female Electors: 5,51,224","Booths: 1,150","Total Votes Polled: 9,47,381 (82.5%)","Total Male Voters: 4,96,173","Female Voters: 4,51,208"
2728,2004,Contai,31,"Electors: 12,06,876","Male Electors: 5,94,174","Female Electors: 6,12,702","Booths: 1,194","Total Votes Polled: 7,58,178 (62.8%)","Total Male Voters: 3,95,416","Female Voters: 3,62,762"
2729,2004,Cooch Behar,1,"Electors: 11,43,505","Male Electors: 5,60,870","Female Electors: 5,82,635","Booths: 1,256","Total Votes Polled: 8,14,047 (71.2%)","Total Male Voters: 4,09,552","Female Voters: 4,04,495"
2730,2004,Cuddalore,11,"Electors: 12,36,228","Male Electors: 6,56,489","Female Electors: 5,79,739","Booths: 1,190","Total Votes Polled: 8,20,082 (66.3%)","Total Male Voters: 4,48,827","Female Voters: 3,71,255"
2731,2004,Cuddapah,23,"Electors: 1,22,681","Male Electors: 65,059","Female Electors: 57,622",Booths: 128,"Total Votes Polled: 84,699 (69.0%)","Total Male Voters: 43,795","Female Voters: 40,904"
2732,2004,Cuttack,6,"Electors: 16,05,119","Male Electors: 8,60,538","Female Electors: 7,44,581","Booths: 1,540","Total Votes Polled: 6,83,263 (42.6%)","Total Male Voters: 3,90,918","Female Voters: 2,92,345"
2733,2004,Dadra & Nagar Haveli,1,"Electors: 12,12,453","Male Electors: 6,12,602","Female Electors: 5,99,851","Booths: 1,332","Total Votes Polled: 5,17,809 (42.7%)","Total Male Voters: 2,90,079","Female Voters: 2,27,730"
2734,2004,Dahanu,11,"Electors: 79,232","Male Electors: 39,595","Female Electors: 39,637",Booths: 84,"Total Votes Polled: 55,590 (70.2%)","Total Male Voters: 25,839","Female Voters: 29,751"
2735,2004,Dahod,17,"Electors: 13,98,539","Male Electors: 7,40,413","Female Electors: 6,58,126","Booths: 1,561","Total Votes Polled: 5,91,038 (42.3%)","Total Male Voters: 3,98,225","Female Voters: 1,92,813"
2736,2004,Daman And Diu,1,"Electors: 12,02,456","Male Electors: 6,45,171","Female Electors: 5,57,285","Booths: 1,089","Total Votes Polled: 7,64,102 (63.6%)","Total Male Voters: 4,33,596","Female Voters: 3,30,506"
2737,2004,Damoh,7,"Electors: 12,49,238","Male Electors: 6,48,990","Female Electors: 6,00,248","Booths: 1,385","Total Votes Polled: 8,86,298 (71.0%)","Total Male Voters: 4,68,651","Female Voters: 4,17,647"
2738,2004,Darbhanga,15,"Electors: 14,62,752","Male Electors: 7,70,858","Female Electors: 6,91,894","Booths: 1,440","Total Votes Polled: 7,15,613 (48.9%)","Total Male Voters: 4,28,711","Female Voters: 2,86,902"
2739,2004,Darjeeling,4,"Electors: 13,32,608","Male Electors: 6,76,741","Female Electors: 6,55,867","Booths: 1,500","Total Votes Polled: 9,08,840 (68.2%)","Total Male Voters: 4,83,000","Female Voters: 4,25,840"
2740,2004,Dausa,7,"Electors: 4,71,813","Male Electors: 2,61,805","Female Electors: 2,10,008",Booths: 521,"Total Votes Polled: 2,71,552 (57.6%)","Total Male Voters: 1,55,839","Female Voters: 1,15,713"
2741,2004,Davangere,6,"Electors: 12,19,887","Male Electors: 6,35,009","Female Electors: 5,84,878","Booths: 1,271","Total Votes Polled: 8,23,184 (67.5%)","Total Male Voters: 4,50,097","Female Voters: 3,73,087"
2742,2004,Delhi Sadar,6,"Electors: 15,69,719","Male Electors: 8,54,827","Female Electors: 7,14,892","Booths: 1,407","Total Votes Polled: 7,30,406 (46.5%)","Total Male Voters: 4,23,340","Female Voters: 3,07,066"
2743,2004,Deogarh,18,"Electors: 17,49,456","Male Electors: 9,80,265","Female Electors: 7,69,191","Booths: 1,539","Total Votes Polled: 9,41,715 (53.8%)","Total Male Voters: 5,93,588","Female Voters: 3,48,127"
2744,2004,Deoria,37,"Electors: 11,56,178","Male Electors: 5,95,408","Female Electors: 5,60,770","Booths: 1,329","Total Votes Polled: 5,16,531 (44.7%)","Total Male Voters: 2,98,012","Female Voters: 2,18,519"
2745,2004,Dhanbad,7,"Electors: 13,25,680","Male Electors: 6,71,362","Female Electors: 6,54,318","Booths: 1,347","Total Votes Polled: 7,02,989 (53.0%)","Total Male Voters: 4,01,539","Female Voters: 3,01,450"
2746,2004,Dhandhuka,9,"Electors: 12,95,521","Male Electors: 6,45,026","Female Electors: 6,50,495","Booths: 1,239","Total Votes Polled: 7,07,804 (54.6%)","Total Male Voters: 3,88,897","Female Voters: 3,18,907"
2747,2004,Dhar,25,"Electors: 12,50,578","Male Electors: 6,42,315","Female Electors: 6,08,263","Booths: 1,191","Total Votes Polled: 8,09,816 (64.8%)","Total Male Voters: 4,35,253","Female Voters: 3,74,563"
2748,2004,Dharmapuri,13,"Electors: 12,04,353","Male Electors: 6,24,171","Female Electors: 5,80,182","Booths: 1,327","Total Votes Polled: 8,65,016 (71.8%)","Total Male Voters: 4,33,505","Female Voters: 4,31,511"
2749,2004,Dharwad North,24,"Electors: 11,74,787","Male Electors: 6,14,835","Female Electors: 5,59,952","Booths: 1,196","Total Votes Polled: 7,90,179 (67.3%)","Total Male Voters: 4,32,718","Female Voters: 3,57,461"
2750,2004,Dharwad South,23,"Electors: 11,49,939","Male Electors: 5,92,290","Female Electors: 5,57,649","Booths: 1,320","Total Votes Polled: 8,63,463 (75.1%)","Total Male Voters: 4,54,749","Female Voters: 4,08,714"
2751,2004,Dhenkanal,19,"Electors: 12,26,114","Male Electors: 6,28,624","Female Electors: 5,97,490","Booths: 1,163","Total Votes Polled: 4,55,308 (37.1%)","Total Male Voters: 2,74,566","Female Voters: 1,80,742"
2752,2004,Dhubri,4,"Electors: 11,02,946","Male Electors: 5,86,900","Female Electors: 5,16,046","Booths: 1,089","Total Votes Polled: 8,35,475 (75.8%)","Total Male Voters: 4,64,404","Female Voters: 3,71,071"
2753,2004,Dhule,14,"Electors: 9,69,905","Male Electors: 5,11,791","Female Electors: 4,58,114","Booths: 1,117","Total Votes Polled: 6,31,416 (65.1%)","Total Male Voters: 3,47,962","Female Voters: 2,83,454"
2754,2004,Diamond Harbour,17,"Electors: 11,37,313","Male Electors: 5,52,499","Female Electors: 5,84,814","Booths: 1,113","Total Votes Polled: 6,88,646 (60.6%)","Total Male Voters: 3,54,967","Female Voters: 3,33,679"
2755,2004,Dibrugarh,13,"Electors: 13,50,045","Male Electors: 7,40,016","Female Electors: 6,10,029","Booths: 1,256","Total Votes Polled: 6,43,127 (47.6%)","Total Male Voters: 3,58,170","Female Voters: 2,84,957"
2756,2004,Dindigul,23,"Electors: 15,43,705","Male Electors: 8,16,225","Female Electors: 7,27,480","Booths: 1,604","Total Votes Polled: 12,45,065 (80.7%)","Total Male Voters: 6,83,890","Female Voters: 5,61,175"
2757,2004,Domariaganj,31,"Electors: 10,83,200","Male Electors: 5,69,239","Female Electors: 5,13,961","Booths: 1,295","Total Votes Polled: 6,25,043 (57.7%)","Total Male Voters: 3,71,129","Female Voters: 2,53,914"
2758,2004,Dum Dum,20,"Electors: 14,62,883","Male Electors: 7,45,723","Female Electors: 7,17,160","Booths: 1,510","Total Votes Polled: 7,61,323 (52.0%)","Total Male Voters: 4,28,212","Female Voters: 3,33,111"
2759,2004,Dumka,2,"Electors: 11,50,939","Male Electors: 6,05,273","Female Electors: 5,45,666","Booths: 1,229","Total Votes Polled: 8,44,777 (73.4%)","Total Male Voters: 4,69,041","Female Voters: 3,75,736"
2760,2004,Durg,10,"Electors: 26,06,589","Male Electors: 14,82,389","Female Electors: 11,24,200","Booths: 2,539","Total Votes Polled: 11,90,884 (45.7%)","Total Male Voters: 7,08,186","Female Voters: 4,82,698"
2761,2004,Durgapur,37,"Electors: 11,51,672","Male Electors: 5,68,841","Female Electors: 5,82,831","Booths: 1,179","Total Votes Polled: 8,94,854 (77.7%)","Total Male Voters: 4,55,430","Female Voters: 4,39,424"
2762,2004,East Delhi,4,"Electors: 12,14,861","Male Electors: 6,25,341","Female Electors: 5,89,520","Booths: 1,170","Total Votes Polled: 6,09,392 (50.2%)","Total Male Voters: 3,46,946","Female Voters: 2,62,446"
2763,2004,Eluru,11,"Electors: 10,69,131","Male Electors: 5,25,442","Female Electors: 5,43,689",Booths: 989,"Total Votes Polled: 6,57,891 (61.5%)","Total Male Voters: 3,49,141","Female Voters: 3,08,750"
2764,2004,Erandol,16,"Electors: 11,28,519","Male Electors: 6,23,458","Female Electors: 5,05,061","Booths: 1,009","Total Votes Polled: 5,87,065 (52.0%)","Total Male Voters: 3,83,131","Female Voters: 2,03,934"
2765,2004,Ernakulam,11,"Electors: 12,64,620","Male Electors: 7,04,412","Female Electors: 5,60,208","Booths: 1,260","Total Votes Polled: 7,03,901 (55.7%)","Total Male Voters: 4,42,290","Female Voters: 2,61,611"
2766,2004,Etah,67,"Electors: 13,26,533","Male Electors: 7,17,092","Female Electors: 6,09,441","Booths: 1,288","Total Votes Polled: 6,86,478 (51.8%)","Total Male Voters: 3,98,915","Female Voters: 2,87,563"
2767,2004,Etawah,62,"Electors: 15,46,578","Male Electors: 8,42,158","Female Electors: 7,04,420","Booths: 1,511","Total Votes Polled: 8,44,647 (54.6%)","Total Male Voters: 4,94,586","Female Voters: 3,50,061"
2768,2004,Faizabad,24,"Electors: 12,62,934","Male Electors: 6,58,013","Female Electors: 6,04,921","Booths: 1,207","Total Votes Polled: 8,93,428 (70.7%)","Total Male Voters: 4,76,904","Female Voters: 4,16,524"
2769,2004,Faridabad,6,"Electors: 13,66,501","Male Electors: 7,57,826","Female Electors: 6,08,675","Booths: 1,309","Total Votes Polled: 6,65,458 (48.7%)","Total Male Voters: 4,42,276","Female Voters: 2,23,182"
2770,2004,Faridkot,12,"Electors: 12,79,387","Male Electors: 6,95,686","Female Electors: 5,83,701","Booths: 1,259","Total Votes Polled: 5,06,655 (39.6%)","Total Male Voters: 3,20,459","Female Voters: 1,86,196"
2771,2004,Farrukhabad,64,"Electors: 13,02,221","Male Electors: 6,73,358","Female Electors: 6,28,863","Booths: 1,251","Total Votes Polled: 8,67,635 (66.6%)","Total Male Voters: 4,67,622","Female Voters: 4,00,013"
2772,2004,Fatehpur,54,"Electors: 13,05,888","Male Electors: 7,19,455","Female Electors: 5,86,433","Booths: 1,194","Total Votes Polled: 5,31,305 (40.7%)","Total Male Voters: 3,67,745","Female Voters: 1,63,560"
2773,2004,Ferozepur,13,"Electors: 21,26,829","Male Electors: 11,01,787","Female Electors: 10,25,042","Booths: 2,083","Total Votes Polled: 8,45,212 (39.7%)","Total Male Voters: 4,83,481","Female Voters: 3,61,731"
2774,2004,Firozabad,68,"Electors: 13,37,857","Male Electors: 7,13,696","Female Electors: 6,24,161","Booths: 1,285","Total Votes Polled: 7,20,451 (53.9%)","Total Male Voters: 4,09,025","Female Voters: 3,11,426"
2775,2004,Gandhinagar,11,"Electors: 10,81,299","Male Electors: 5,30,181","Female Electors: 5,51,118","Booths: 1,456","Total Votes Polled: 4,99,546 (46.2%)","Total Male Voters: 2,54,634","Female Voters: 2,44,912"
2776,2004,Ganganagar,1,"Electors: 14,41,360","Male Electors: 7,52,020","Female Electors: 6,89,340","Booths: 1,567","Total Votes Polled: 8,81,696 (61.2%)","Total Male Voters: 4,86,932","Female Voters: 3,94,764"
2777,2004,Garhwal,2,"Electors: 14,36,323","Male Electors: 7,60,863","Female Electors: 6,75,460","Booths: 1,549","Total Votes Polled: 8,83,374 (61.5%)","Total Male Voters: 5,35,088","Female Voters: 3,48,286"
2778,2004,Gauhati,7,"Electors: 12,07,492","Male Electors: 6,68,074","Female Electors: 5,39,418","Booths: 1,142","Total Votes Polled: 5,04,722 (41.8%)","Total Male Voters: 3,28,158","Female Voters: 1,76,564"
2779,2004,Gaya,40,"Electors: 14,76,687","Male Electors: 7,93,021","Female Electors: 6,83,666","Booths: 1,338","Total Votes Polled: 8,69,032 (58.9%)","Total Male Voters: 5,05,062","Female Voters: 3,63,970"
2780,2004,Ghatampur,59,"Electors: 14,27,284","Male Electors: 7,81,662","Female Electors: 6,45,622","Booths: 1,284","Total Votes Polled: 7,21,463 (50.6%)","Total Male Voters: 4,13,981","Female Voters: 3,07,482"
2781,2004,Ghazipur,46,"Electors: 13,12,691","Male Electors: 7,16,025","Female Electors: 5,96,666","Booths: 1,269","Total Votes Polled: 7,14,371 (54.4%)","Total Male Voters: 4,43,760","Female Voters: 2,70,611"
2782,2004,Ghosi,40,"Electors: 10,52,350","Male Electors: 5,21,404","Female Electors: 5,30,946","Booths: 1,030","Total Votes Polled: 6,77,523 (64.4%)","Total Male Voters: 3,67,747","Female Voters: 3,09,776"
2783,2004,Giridih,6,"Electors: 13,38,939","Male Electors: 7,12,584","Female Electors: 6,26,355","Booths: 1,428","Total Votes Polled: 8,31,337 (62.1%)","Total Male Voters: 4,87,229","Female Voters: 3,44,108"
2784,2004,Gobichettipalayam,19,"Electors: 11,43,516","Male Electors: 5,90,826","Female Electors: 5,52,690","Booths: 1,344","Total Votes Polled: 5,37,101 (47.0%)","Total Male Voters: 3,12,285","Female Voters: 2,24,816"
2785,2004,Godda,3,"Electors: 13,91,430","Male Electors: 7,54,077","Female Electors: 6,37,353","Booths: 1,254","Total Votes Polled: 6,06,618 (43.6%)","Total Male Voters: 3,90,727","Female Voters: 2,15,891"
2786,2004,Godhra,18,"Electors: 12,31,178","Male Electors: 6,83,333","Female Electors: 5,47,845","Booths: 1,173","Total Votes Polled: 6,94,487 (56.4%)","Total Male Voters: 4,16,693","Female Voters: 2,77,794"
2787,2004,Gonda,29,"Electors: 14,32,002","Male Electors: 7,69,309","Female Electors: 6,62,693","Booths: 1,227","Total Votes Polled: 6,89,217 (48.1%)","Total Male Voters: 3,79,069","Female Voters: 3,10,148"
2788,2004,Gopalganj,4,"Electors: 14,39,006","Male Electors: 7,21,781","Female Electors: 7,17,225","Booths: 1,548","Total Votes Polled: 8,27,038 (57.5%)","Total Male Voters: 4,34,139","Female Voters: 3,92,899"
2789,2004,Gorakhpur,34,"Electors: 14,22,045","Male Electors: 7,58,620","Female Electors: 6,63,425","Booths: 1,610","Total Votes Polled: 6,68,208 (47.0%)","Total Male Voters: 4,31,298","Female Voters: 2,36,910"
2790,2004,Gulbarga,2,"Electors: 11,72,954","Male Electors: 5,78,860","Female Electors: 5,94,094","Booths: 1,380","Total Votes Polled: 8,20,124 (69.9%)","Total Male Voters: 4,21,887","Female Voters: 3,98,237"
2791,2004,Guna,4,"Electors: 12,10,260","Male Electors: 6,17,250","Female Electors: 5,93,010","Booths: 1,187","Total Votes Polled: 7,85,813 (64.9%)","Total Male Voters: 3,99,704","Female Voters: 3,86,109"
2792,2004,Guntur,15,"Electors: 13,81,464","Male Electors: 7,42,390","Female Electors: 6,39,074","Booths: 1,470","Total Votes Polled: 5,64,497 (40.9%)","Total Male Voters: 3,61,553","Female Voters: 2,02,944"
2793,2004,Gurdaspur,1,"Electors: 12,08,834","Male Electors: 7,08,069","Female Electors: 5,00,765","Booths: 1,181","Total Votes Polled: 7,73,565 (64.0%)","Total Male Voters: 4,48,654","Female Voters: 3,24,911"
2794,2004,Gwalior,3,"Electors: 11,85,235","Male Electors: 6,53,794","Female Electors: 5,31,441","Booths: 1,140","Total Votes Polled: 6,04,055 (51.0%)","Total Male Voters: 3,72,465","Female Voters: 2,31,590"
2795,2004,Hajipur,8,"Electors: 10,64,238","Male Electors: 5,32,635","Female Electors: 5,31,603","Booths: 1,372","Total Votes Polled: 6,49,994 (61.1%)","Total Male Voters: 3,11,864","Female Voters: 3,38,130"
2796,2004,Hamirpur,56,"Electors: 12,07,089","Male Electors: 6,05,032","Female Electors: 6,02,057","Booths: 1,267","Total Votes Polled: 8,31,324 (68.9%)","Total Male Voters: 4,30,730","Female Voters: 4,00,594"
2797,2004,Hamirpur,4,"Electors: 18,06,830","Male Electors: 9,98,543","Female Electors: 8,08,287","Booths: 1,561","Total Votes Polled: 7,99,663 (44.3%)","Total Male Voters: 4,87,952","Female Voters: 3,11,711"
2798,2004,Hanamkonda,38,"Electors: 12,13,260","Male Electors: 6,80,329","Female Electors: 5,32,931","Booths: 1,079","Total Votes Polled: 5,22,063 (43.0%)","Total Male Voters: 3,50,047","Female Voters: 1,72,016"
2799,2004,Hapur,75,"Electors: 12,17,726","Male Electors: 6,27,521","Female Electors: 5,90,205","Booths: 1,437","Total Votes Polled: 6,05,099 (49.7%)","Total Male Voters: 3,56,655","Female Voters: 2,48,444"
2800,2004,Hardoi,15,"Electors: 12,87,299","Male Electors: 6,55,223","Female Electors: 6,32,076","Booths: 1,291","Total Votes Polled: 6,51,747 (50.6%)","Total Male Voters: 3,70,645","Female Voters: 2,81,102"
2801,2004,Khandwa,23,"Electors: 13,19,319","Male Electors: 6,79,137","Female Electors: 6,40,182","Booths: 1,514","Total Votes Polled: 7,31,759 (55.5%)","Total Male Voters: 4,06,089","Female Voters: 3,25,670"
2802,2004,Khargone,24,"Electors: 14,37,563","Male Electors: 7,90,708","Female Electors: 6,46,855","Booths: 1,324","Total Votes Polled: 7,06,706 (49.2%)","Total Male Voters: 4,61,605","Female Voters: 2,45,101"
2803,2004,Khed,41,"Electors: 9,04,846","Male Electors: 4,70,507","Female Electors: 4,34,339","Booths: 1,013","Total Votes Polled: 4,90,772 (54.2%)","Total Male Voters: 2,76,284","Female Voters: 2,14,488"
2804,2004,Kheri,11,"Electors: 14,57,828","Male Electors: 7,97,234","Female Electors: 6,60,594","Booths: 1,359","Total Votes Polled: 6,01,160 (41.2%)","Total Male Voters: 3,78,456","Female Voters: 2,22,704"
2805,2004,Khunti,11,"Electors: 12,78,476","Male Electors: 6,69,530","Female Electors: 6,08,946","Booths: 1,227","Total Votes Polled: 8,13,315 (63.6%)","Total Male Voters: 4,42,216","Female Voters: 3,71,099"
